ID;Datetime;Likes;Content;clean_text
1563104765059698689;2022-08-26 10:03:11+00:00;444;"Malam ini, interview saya dengan @Metro_TV akan tayang di Primetime News pk. 19.30. Saya sharing berbagai hal, termasuk tentang ekonomi, demokrasi, &amp; Pemilu 2024 nanti. Jangan terlewat ya 😁 https://t.co/0o7nAaxZuW";malam interview tayang primetime news pk sharing ekonomi demokrasi pemilu terlewat 😁
1563056968113467393;2022-08-26 06:53:16+00:00;234;Selamat hari Jumat berkah teman - teman. Seperti biasa, bagi teman2 pelaku UMKM, silakan reply di kolom komentar dan akan saya retweet satu persatu 🙏;selamat jumat berkah teman teman pelaku umkm silakan reply kolom komentar retweet persatu 🙏
1563042199767752704;2022-08-26 05:54:35+00:00;157;Contoh yang baik dari Bang Sekjen, terus berkontribusi bagi rakyat. Semoga bantuan ini dapat membantu para petani di Aceh Besar dan dapat meningkatkan produktivitas. Salam untuk warga di sana 🙏🏻 https://t.co/BiSO6E2jHt;contoh bang sekjen berkontribusi rakyat semoga bantuan membantu petani aceh meningkatkan produktivitas warga 🙏🏻
1563042068905492480;2022-08-26 05:54:03+00:00;0;@Rizqymubaroq @PDemokrat Aamiin, terimakasih mas atas do’a dan dukungannya, Partai Demokrat akan terus berjuang untuk rakyat💪;aamiin terimakasih mas do’a dukungannya partai demokrat berjuang rakyat💪
1563041929956569090;2022-08-26 05:53:30+00:00;1;@santrikumat Betul, kita harus terus menimba ilmu dan pengalaman dari senior2 kita;menimba ilmu pengalaman
1562795372715835395;2022-08-25 13:33:46+00:00;263;"Kembali beraktivitas, Alhamdulillah, beberapa hari ini bisa banyak bertemu banyak senior, kolega &amp; sahabat di berbagai kesempatan. Karena silaturahmi &amp; diskusi adalah hal yang tak boleh berhenti.. https://t.co/YmJeYgQZTd";beraktivitas alhamdulillah bertemu senior kolega sahabat kesempatan silaturahmi diskusi berhenti
1562756514817142784;2022-08-25 10:59:22+00:00;297;"Kemarin, saya menghadiri &amp; ikut memberi sambutan pada acara peluncuran buku karangan Prof. M. Jafar Hafsah, ""NKRI Harga Mati"". Buku ini ditulis dgn sangat baik oleh pak MJH. Saya rekomendasikan sbg bahan refleksi, sekaligus memahami &amp; menambah wawasan kebangsaan. https://t.co/HaJF8dvMml";kemarin menghadiri sambutan acara peluncuran buku karangan prof jafar hafsah nkri harga mati buku ditulis dgn mjh rekomendasikan sbg bahan refleksi memahami menambah wawasan kebangsaan
1562425031476805632;2022-08-24 13:02:10+00:00;293;"Kemarin, bersama istri @AnnisaPohan menghadiri acara The National Day of Singapore di Jakarta, diundang lgsg oleh Duta Besar Singapura. Selamat ulang tahun yg ke-57 utk Singapura. Semoga hub Indonesia dgn Singapura bisa terus tumbuh &amp; memberikan dampak yg baik bagi kedua negara https://t.co/hXT9Ivhoaf";kemarin istri menghadiri acara the national day of singapore jakarta diundang lgsg duta singapura selamat ulang tahun yg utk singapura semoga hub indonesia dgn singapura tumbuh ak yg negara
1562261630637191169;2022-08-24 02:12:52+00:00;244;"Pagi ini saya akan hadir &amp; didaulat utk memberikan sambutan pada acara “Bincang Buku Bersama Wakil Rakyat” di Ged. Nusantara V, Kompleks MPR/DPR/DPD RI. Buku NKRI Harga Mati ditulis ini oleh Pak MJH salah satu pejuang &amp; senior @PDemokrat. Semoga acara nanti bisa lancar &amp; sukses https://t.co/nFsKQej9Y5";pagi hadir didaulat utk sambutan acara “bincang buku wakil rakyat” ged nusantara kompleks mprdprdpd ri buku nkri harga mati ditulis mjh salah pejuang senior semoga acara lancar sukses
1561957958111866880;2022-08-23 06:06:11+00:00;109;Insya Allah, kami semua akan menyatukan hati dan pikiran untuk kembali memenangkan Partai Demokrat pada Pemilu 2024 nanti. Sehat-sehat selalu para senior, mohon do’a dan dukungannya selalu. Mari kita rebut kembali kejayaan Demokrat!;insya allah menyatukan hati pikiran memenangkan partai demokrat pemilu sehatsehat senior do’a dukungannya mari rebut kejayaan demokrat
